index,start_time,event,empty_subdir,exists,file_count,path,status,error
105,2015-03-11 18:37:00,20150311_183700_UTC,304,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150311_183700_UTC\304,,
105,2015-03-11 18:37:00,20150311_183700_UTC,hmi.Ic_45s,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150311_183700_UTC\hmi.Ic_45s,,
105,2015-03-11 18:37:00,20150311_183700_UTC,hmi.B_720s,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150311_183700_UTC\hmi.B_720s,,
106,2015-03-12 04:41:00,20150312_044100_UTC,131,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150312_044100_UTC\131,,
106,2015-03-12 04:41:00,20150312_044100_UTC,211,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150312_044100_UTC\211,,
106,2015-03-12 04:41:00,20150312_044100_UTC,304,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150312_044100_UTC\304,,
106,2015-03-12 04:41:00,20150312_044100_UTC,hmi.Ic_45s,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150312_044100_UTC\hmi.Ic_45s,,
107,2015-03-12 11:38:00,20150312_113800_UTC,131,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150312_113800_UTC\131,,
107,2015-03-12 11:38:00,20150312_113800_UTC,211,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150312_113800_UTC\211,,
107,2015-03-12 11:38:00,20150312_113800_UTC,304,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150312_113800_UTC\304,,
107,2015-03-12 11:38:00,20150312_113800_UTC,hmi.Ic_45s,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150312_113800_UTC\hmi.Ic_45s,,
108,2015-03-12 12:09:00,20150312_120900_UTC,131,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150312_120900_UTC\131,,
108,2015-03-12 12:09:00,20150312_120900_UTC,211,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150312_120900_UTC\211,,
108,2015-03-12 12:09:00,20150312_120900_UTC,304,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150312_120900_UTC\304,,
108,2015-03-12 12:09:00,20150312_120900_UTC,hmi.Ic_45s,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150312_120900_UTC\hmi.Ic_45s,,
109,2015-03-12 13:50:00,20150312_135000_UTC,131,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150312_135000_UTC\131,,
109,2015-03-12 13:50:00,20150312_135000_UTC,211,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150312_135000_UTC\211,,
109,2015-03-12 13:50:00,20150312_135000_UTC,304,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150312_135000_UTC\304,,
109,2015-03-12 13:50:00,20150312_135000_UTC,hmi.Ic_45s,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150312_135000_UTC\hmi.Ic_45s,,
110,2015-03-12 21:44:00,20150312_214400_UTC,131,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150312_214400_UTC\131,,
110,2015-03-12 21:44:00,20150312_214400_UTC,211,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150312_214400_UTC\211,,
110,2015-03-12 21:44:00,20150312_214400_UTC,304,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150312_214400_UTC\304,,
110,2015-03-12 21:44:00,20150312_214400_UTC,hmi.Ic_45s,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150312_214400_UTC\hmi.Ic_45s,,
111,2015-03-13 03:47:00,20150313_034700_UTC,131,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150313_034700_UTC\131,,
111,2015-03-13 03:47:00,20150313_034700_UTC,211,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150313_034700_UTC\211,,
111,2015-03-13 03:47:00,20150313_034700_UTC,304,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150313_034700_UTC\304,,
111,2015-03-13 03:47:00,20150313_034700_UTC,hmi.Ic_45s,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150313_034700_UTC\hmi.Ic_45s,,
112,2015-03-13 05:49:00,20150313_054900_UTC,131,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150313_054900_UTC\131,,
112,2015-03-13 05:49:00,20150313_054900_UTC,211,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150313_054900_UTC\211,,
112,2015-03-13 05:49:00,20150313_054900_UTC,304,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150313_054900_UTC\304,,
112,2015-03-13 05:49:00,20150313_054900_UTC,hmi.Ic_45s,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150313_054900_UTC\hmi.Ic_45s,,
113,2015-03-14 04:23:00,20150314_042300_UTC,131,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150314_042300_UTC\131,,
113,2015-03-14 04:23:00,20150314_042300_UTC,211,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150314_042300_UTC\211,,
113,2015-03-14 04:23:00,20150314_042300_UTC,304,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150314_042300_UTC\304,,
113,2015-03-14 04:23:00,20150314_042300_UTC,hmi.Ic_45s,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150314_042300_UTC\hmi.Ic_45s,,
114,2015-04-08 14:37:00,20150408_143700_UTC,131,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150408_143700_UTC\131,,
114,2015-04-08 14:37:00,20150408_143700_UTC,211,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150408_143700_UTC\211,,
114,2015-04-08 14:37:00,20150408_143700_UTC,304,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150408_143700_UTC\304,,
114,2015-04-08 14:37:00,20150408_143700_UTC,hmi.Ic_45s,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150408_143700_UTC\hmi.Ic_45s,,
115,2015-04-21 21:58:00,20150421_215800_UTC,131,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150421_215800_UTC\131,,
115,2015-04-21 21:58:00,20150421_215800_UTC,211,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150421_215800_UTC\211,,
115,2015-04-21 21:58:00,20150421_215800_UTC,304,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150421_215800_UTC\304,,
115,2015-04-21 21:58:00,20150421_215800_UTC,hmi.Ic_45s,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150421_215800_UTC\hmi.Ic_45s,,
116,2015-05-05 14:19:00,20150505_141900_UTC,131,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150505_141900_UTC\131,,
116,2015-05-05 14:19:00,20150505_141900_UTC,211,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150505_141900_UTC\211,,
116,2015-05-05 14:19:00,20150505_141900_UTC,304,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150505_141900_UTC\304,,
116,2015-05-05 14:19:00,20150505_141900_UTC,hmi.Ic_45s,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150505_141900_UTC\hmi.Ic_45s,,
117,2015-05-05 17:12:00,20150505_171200_UTC,131,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150505_171200_UTC\131,,
117,2015-05-05 17:12:00,20150505_171200_UTC,211,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150505_171200_UTC\211,,
117,2015-05-05 17:12:00,20150505_171200_UTC,304,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150505_171200_UTC\304,,
117,2015-05-05 17:12:00,20150505_171200_UTC,hmi.Ic_45s,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150505_171200_UTC\hmi.Ic_45s,,
118,2015-06-20 06:28:00,20150620_062800_UTC,131,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150620_062800_UTC\131,,
118,2015-06-20 06:28:00,20150620_062800_UTC,211,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150620_062800_UTC\211,,
118,2015-06-20 06:28:00,20150620_062800_UTC,304,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150620_062800_UTC\304,,
118,2015-06-20 06:28:00,20150620_062800_UTC,hmi.Ic_45s,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150620_062800_UTC\hmi.Ic_45s,,
119,2015-06-21 01:02:00,20150621_010200_UTC,131,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150621_010200_UTC\131,,
119,2015-06-21 01:02:00,20150621_010200_UTC,211,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150621_010200_UTC\211,,
119,2015-06-21 01:02:00,20150621_010200_UTC,304,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150621_010200_UTC\304,,
119,2015-06-21 01:02:00,20150621_010200_UTC,hmi.Ic_45s,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150621_010200_UTC\hmi.Ic_45s,,
120,2015-06-21 02:06:00,20150621_020600_UTC,131,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150621_020600_UTC\131,,
120,2015-06-21 02:06:00,20150621_020600_UTC,211,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150621_020600_UTC\211,,
120,2015-06-21 02:06:00,20150621_020600_UTC,304,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150621_020600_UTC\304,,
120,2015-06-21 02:06:00,20150621_020600_UTC,hmi.Ic_45s,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150621_020600_UTC\hmi.Ic_45s,,
121,2015-06-22 17:39:00,20150622_173900_UTC,131,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150622_173900_UTC\131,,
121,2015-06-22 17:39:00,20150622_173900_UTC,211,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150622_173900_UTC\211,,
121,2015-06-22 17:39:00,20150622_173900_UTC,304,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150622_173900_UTC\304,,
121,2015-06-22 17:39:00,20150622_173900_UTC,hmi.Ic_45s,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150622_173900_UTC\hmi.Ic_45s,,
122,2015-08-22 06:39:00,20150822_063900_UTC,131,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150822_063900_UTC\131,,
122,2015-08-22 06:39:00,20150822_063900_UTC,211,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150822_063900_UTC\211,,
122,2015-08-22 06:39:00,20150822_063900_UTC,304,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150822_063900_UTC\304,,
122,2015-08-22 06:39:00,20150822_063900_UTC,hmi.Ic_45s,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150822_063900_UTC\hmi.Ic_45s,,
123,2015-08-22 21:19:00,20150822_211900_UTC,131,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150822_211900_UTC\131,,
123,2015-08-22 21:19:00,20150822_211900_UTC,211,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150822_211900_UTC\211,,
123,2015-08-22 21:19:00,20150822_211900_UTC,304,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150822_211900_UTC\304,,
123,2015-08-22 21:19:00,20150822_211900_UTC,hmi.Ic_45s,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150822_211900_UTC\hmi.Ic_45s,,
124,2015-08-24 07:26:00,20150824_072600_UTC,131,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150824_072600_UTC\131,,
124,2015-08-24 07:26:00,20150824_072600_UTC,211,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150824_072600_UTC\211,,
124,2015-08-24 07:26:00,20150824_072600_UTC,304,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150824_072600_UTC\304,,
124,2015-08-24 07:26:00,20150824_072600_UTC,hmi.Ic_45s,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150824_072600_UTC\hmi.Ic_45s,,
125,2015-08-24 17:40:00,20150824_174000_UTC,131,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150824_174000_UTC\131,,
125,2015-08-24 17:40:00,20150824_174000_UTC,211,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150824_174000_UTC\211,,
125,2015-08-24 17:40:00,20150824_174000_UTC,304,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150824_174000_UTC\304,,
125,2015-08-24 17:40:00,20150824_174000_UTC,hmi.Ic_45s,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150824_174000_UTC\hmi.Ic_45s,,
126,2015-09-17 09:34:00,20150917_093400_UTC,131,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150917_093400_UTC\131,,
126,2015-09-17 09:34:00,20150917_093400_UTC,211,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150917_093400_UTC\211,,
126,2015-09-17 09:34:00,20150917_093400_UTC,304,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150917_093400_UTC\304,,
126,2015-09-17 09:34:00,20150917_093400_UTC,hmi.Ic_45s,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150917_093400_UTC\hmi.Ic_45s,,
127,2015-09-27 10:20:00,20150927_102000_UTC,131,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150927_102000_UTC\131,,
127,2015-09-27 10:20:00,20150927_102000_UTC,211,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150927_102000_UTC\211,,
127,2015-09-27 10:20:00,20150927_102000_UTC,304,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150927_102000_UTC\304,,
127,2015-09-27 10:20:00,20150927_102000_UTC,hmi.Ic_45s,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150927_102000_UTC\hmi.Ic_45s,,
128,2015-09-27 20:54:00,20150927_205400_UTC,131,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150927_205400_UTC\131,,
128,2015-09-27 20:54:00,20150927_205400_UTC,211,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150927_205400_UTC\211,,
128,2015-09-27 20:54:00,20150927_205400_UTC,304,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150927_205400_UTC\304,,
128,2015-09-27 20:54:00,20150927_205400_UTC,hmi.Ic_45s,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150927_205400_UTC\hmi.Ic_45s,,
129,2015-09-28 07:27:00,20150928_072700_UTC,131,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150928_072700_UTC\131,,
129,2015-09-28 07:27:00,20150928_072700_UTC,211,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150928_072700_UTC\211,,
129,2015-09-28 07:27:00,20150928_072700_UTC,304,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150928_072700_UTC\304,,
129,2015-09-28 07:27:00,20150928_072700_UTC,hmi.Ic_45s,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20150928_072700_UTC\hmi.Ic_45s,,
130,2015-11-04 13:31:00,20151104_133100_UTC,131,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20151104_133100_UTC\131,,
130,2015-11-04 13:31:00,20151104_133100_UTC,211,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20151104_133100_UTC\211,,
130,2015-11-04 13:31:00,20151104_133100_UTC,304,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20151104_133100_UTC\304,,
130,2015-11-04 13:31:00,20151104_133100_UTC,hmi.Ic_45s,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20151104_133100_UTC\hmi.Ic_45s,,
131,2015-12-28 11:20:00,20151228_112000_UTC,131,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20151228_112000_UTC\131,,
131,2015-12-28 11:20:00,20151228_112000_UTC,211,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20151228_112000_UTC\211,,
131,2015-12-28 11:20:00,20151228_112000_UTC,304,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20151228_112000_UTC\304,,
131,2015-12-28 11:20:00,20151228_112000_UTC,hmi.Ic_45s,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20151228_112000_UTC\hmi.Ic_45s,,
132,2016-02-12 10:36:00,20160212_103600_UTC,131,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20160212_103600_UTC\131,,
132,2016-02-12 10:36:00,20160212_103600_UTC,211,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20160212_103600_UTC\211,,
132,2016-02-12 10:36:00,20160212_103600_UTC,304,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20160212_103600_UTC\304,,
132,2016-02-12 10:36:00,20160212_103600_UTC,hmi.Ic_45s,True,0,C:\Learning\PHD2nd\sunspotscar\data\M\20160212_103600_UTC\hmi.Ic_45s,,
